BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
68929	680m182	2006-08-24 15:19:00.0	2006-08-24 15:20:00.0	0 days
24614	pre AOO 3.4.0	2004-01-21 01:32:00.0	2007-07-03 02:28:00.0	1258 days
68933	OOo 2.0.3	2006-08-24 16:47:00.0	2006-08-24 16:48:00.0	0 days
99577	DEV300m41	2009-02-24 13:12:00.0	2009-02-24 13:13:00.0	0 days
99577	DEV300m41	2009-02-24 13:12:00.0	2009-03-06 15:50:00.0	10 days
99577	DEV300m41	2009-02-24 13:12:00.0	2009-03-11 10:30:00.0	14 days
21276	OOo 1.1	2003-10-15 19:47:00.0	2003-10-15 19:50:00.0	0 days
56722	680m133	2005-10-26 17:18:00.0	2005-10-26 17:19:00.0	0 days
56722	680m133	2005-10-26 17:18:00.0	2005-11-14 13:58:00.0	18 days
108577	DEV300m70	2010-01-22 14:24:00.0	2010-01-22 14:25:00.0	0 days
81209	pre AOO 3.4.0	2007-09-02 19:22:00.0	2008-07-10 03:40:00.0	311 days
81209	pre AOO 3.4.0	2007-09-02 19:22:00.0	2008-07-10 03:41:00.0	311 days
100676	OOO310m8	2009-03-30 12:49:00.0	2009-03-30 13:10:00.0	0 days
100683	DEV300m41	2009-03-30 15:22:00.0	2009-03-31 06:58:00.0	0 days
71827	OOo 2.1	2006-11-21 16:58:00.0	2006-11-21 16:59:00.0	0 days
54329	current	2005-09-07 14:53:00.0	2006-10-23 23:50:00.0	411 days
54329	current	2005-09-07 14:53:00.0	2006-11-10 10:11:00.0	428 days
96170	OOo 3.0	2008-11-12 20:35:00.0	2008-11-12 20:37:00.0	0 days
17727	OOo 1.1 RC2	2003-07-31 17:58:00.0	2004-02-06 06:55:00.0	189 days
81231	680m226	2007-09-03 15:22:00.0	2007-09-04 14:12:00.0	0 days
94938	DEV300m32	2008-10-15 10:27:00.0	2008-10-15 10:28:00.0	0 days
120029	AOO 3.4.0	2012-06-19 05:54:00.0	2012-06-20 06:23:00.0	1 days
98467	DEV300m39	2009-01-26 09:37:00.0	2009-02-03 09:07:00.0	7 days
96155	DEV300m35	2008-11-12 14:32:00.0	2008-11-12 14:33:00.0	0 days
96155	DEV300m35	2008-11-12 14:32:00.0	2008-11-12 14:33:00.0	0 days
76818	OOo 2.2 RC4	2007-05-01 18:24:00.0	2007-05-01 18:26:00.0	0 days
76819	OOo 2.2 RC4	2007-05-01 18:33:00.0	2007-05-01 18:35:00.0	0 days
111452	DEV300m77	2010-05-07 12:19:00.0	2010-05-07 12:20:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 19:30:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 19:37:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 19:43:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 19:49:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 19:51:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 20:03:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 20:10:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 20:13:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 20:24:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-12 20:32:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-13 07:49:00.0	0 days
84505	680m237	2007-12-12 19:29:00.0	2007-12-13 08:30:00.0	0 days
76820	OOo 2.2 RC4	2007-05-01 18:40:00.0	2007-05-01 18:42:00.0	0 days
75651	pre AOO 3.4.0	2007-03-22 14:40:00.0	2007-03-22 15:56:00.0	0 days
76822	OOo 2.2 RC4	2007-05-01 18:50:00.0	2007-05-01 18:52:00.0	0 days
94047	DEV300m30	2008-09-18 16:17:00.0	2008-09-18 16:18:00.0	0 days
94041	DEV300m30	2008-09-18 15:32:00.0	2008-09-18 15:33:00.0	0 days
110747	OOo 3.2	2010-04-09 18:45:00.0	2010-04-10 14:43:00.0	0 days
40133	pre AOO 3.4.0	2005-01-07 14:53:00.0	2008-05-13 08:20:00.0	1221 days
58618	680m141	2005-11-29 12:17:00.0	2005-11-30 09:24:00.0	0 days
86924	DEV300m1	2008-03-11 14:15:00.0	2008-03-11 14:16:00.0	0 days
33357	OOo 1.1.2	2004-08-24 15:38:00.0	2004-08-30 15:03:00.0	5 days
71686	pre AOO 3.4.0	2006-11-18 12:25:00.0	2008-10-16 03:36:00.0	697 days
56389	pre AOO 3.4.0	2005-10-21 16:24:00.0	2005-12-19 16:46:00.0	59 days
85441	pre AOO 3.4.0	2008-01-21 15:09:00.0	2008-01-21 22:18:00.0	0 days
96203	DEV300m35	2008-11-14 09:14:00.0	2008-11-14 09:14:00.0	0 days
96203	DEV300m35	2008-11-14 09:14:00.0	2008-11-14 10:08:00.0	0 days
96203	DEV300m35	2008-11-14 09:14:00.0	2008-11-14 10:22:00.0	0 days
24161	current	2004-01-07 09:41:00.0	2004-01-07 09:42:00.0	0 days
111551	DEV300m77	2010-05-12 07:58:00.0	2010-05-12 07:59:00.0	0 days
112164	DEV300m79	2010-06-06 14:33:00.0	2010-06-06 14:34:00.0	0 days
89567	DEV300m12	2008-05-16 20:26:00.0	2008-05-16 20:26:00.0	0 days
46895	OOo 2.0 Beta	2005-04-07 07:25:00.0	2006-02-24 09:20:00.0	323 days
49519	680m98	2005-05-19 16:45:00.0	2005-05-19 16:46:00.0	0 days
102012	DEV300m48	2009-05-18 08:57:00.0	2009-05-18 08:57:00.0	0 days
87316	DEV300m4	2008-03-21 10:21:00.0	2008-03-21 10:22:00.0	0 days
111524	pre AOO 3.4.0	2010-05-11 08:40:00.0	2010-05-11 08:40:00.0	0 days
71663	680m193	2006-11-17 14:06:00.0	2006-12-13 15:21:00.0	26 days
99841	pre AOO 3.4.0	2009-03-04 04:33:00.0	2009-05-04 08:51:00.0	61 days
112119	DEV300m80	2010-06-04 14:19:00.0	2010-06-04 14:19:00.0	0 days
47091	680m92	2005-04-09 21:37:00.0	2005-04-09 21:43:00.0	0 days
108945	DEV300m71	2010-02-04 11:09:00.0	2010-02-04 11:09:00.0	0 days
80177	pre AOO 3.4.0	2007-07-30 12:29:00.0	2007-08-30 13:53:00.0	31 days
108911	OOo 3.2 RC5	2010-02-03 17:00:00.0	2010-02-19 15:31:00.0	15 days
70951	OOo 2.0.4	2006-10-27 16:00:00.0	2006-10-27 16:01:00.0	0 days
13377	OOo 1.1 Beta2	2003-04-13 17:06:00.0	2003-04-13 17:07:00.0	0 days
70952	OOo 2.0.4	2006-10-27 16:04:00.0	2006-10-27 16:05:00.0	0 days
106306	DEV300m62	2009-10-26 21:31:00.0	2009-10-26 21:31:00.0	0 days
100928	OOO310m9	2009-04-07 16:43:00.0	2009-04-07 16:48:00.0	0 days
36894	OOo 1.1.2	2004-11-09 10:06:00.0	2004-11-09 10:07:00.0	0 days
100916	OOo 1.0.0	2009-04-07 12:43:00.0	2009-07-11 16:17:00.0	95 days
100916	OOo 1.0.0	2009-04-07 12:43:00.0	2009-07-11 16:18:00.0	95 days
100916	OOo 1.0.0	2009-04-07 12:43:00.0	2009-07-18 14:55:00.0	102 days
100916	OOo 1.0.0	2009-04-07 12:43:00.0	2009-07-26 23:08:00.0	110 days
78517	current	2007-06-15 11:26:00.0	2007-06-15 11:26:00.0	0 days
59251	OOo 2.0	2005-12-12 15:56:00.0	2007-04-17 15:52:00.0	490 days
89500	pre AOO 3.4.0	2008-05-15 10:46:00.0	2008-05-15 12:14:00.0	0 days
105875	DEV300m61	2009-10-13 16:39:00.0	2009-10-13 16:41:00.0	0 days
60816	pre AOO 3.4.0	2006-01-19 11:35:00.0	2006-01-19 12:46:00.0	0 days
22277	680	2003-11-09 08:30:00.0	2003-11-09 08:32:00.0	0 days
22277	680	2003-11-09 08:30:00.0	2003-11-16 03:31:00.0	6 days
95536	DEV300m33	2008-10-28 11:27:00.0	2008-10-31 14:29:00.0	3 days
113191	OOO330m1	2010-07-16 13:10:00.0	2010-07-16 13:10:00.0	0 days
43560	680m81	2005-02-25 21:12:00.0	2005-02-25 21:13:00.0	0 days
31901	current	2004-07-22 11:53:00.0	2004-07-22 11:54:00.0	0 days
66818	pre AOO 3.4.0	2006-06-28 11:55:00.0	2007-08-01 16:35:00.0	399 days
66818	pre AOO 3.4.0	2006-06-28 11:55:00.0	2007-08-15 15:46:00.0	413 days
77436	current	2007-05-16 21:19:00.0	2007-05-21 09:32:00.0	4 days
17803	OOo 1.1 RC2	2003-08-03 08:57:00.0	2003-08-03 10:38:00.0	0 days
64717	OOo 2.0.2	2006-04-24 19:43:00.0	2006-04-24 19:43:00.0	0 days
64717	OOo 2.0.2	2006-04-24 19:43:00.0	2006-08-01 18:32:00.0	98 days
57950	OOo 2.0	2005-11-15 18:13:00.0	2005-11-15 18:14:00.0	0 days
57950	OOo 2.0	2005-11-15 18:13:00.0	2005-12-06 19:42:00.0	21 days
57950	OOo 2.0	2005-11-15 18:13:00.0	2006-08-09 18:25:00.0	266 days
57950	OOo 2.0	2005-11-15 18:13:00.0	2006-08-11 14:20:00.0	268 days
57950	OOo 2.0	2005-11-15 18:13:00.0	2006-08-16 14:48:00.0	273 days
72328	OOo 1.0.0	2006-12-06 16:50:00.0	2006-12-06 16:52:00.0	0 days
94813	pre AOO 3.4.0	2008-10-09 13:45:00.0	2008-11-17 01:55:00.0	38 days
15564	pre AOO 3.4.0	2003-06-12 17:10:00.0	2003-08-29 10:37:00.0	77 days
14968	OOo 1.0.3	2003-05-27 15:28:00.0	2003-05-27 15:28:00.0	0 days
91420	pre AOO 3.4.0	2008-07-07 08:24:00.0	2009-07-30 02:20:00.0	387 days
64752	pre AOO 3.4.0	2006-04-25 15:46:00.0	2009-05-20 07:26:00.0	1120 days
57011	OOo 2.0	2005-10-31 09:38:00.0	2007-07-13 07:26:00.0	619 days
42429	OOo 2.0	2005-02-10 14:24:00.0	2005-02-14 18:18:00.0	4 days
98389	DEV300m39	2009-01-23 09:04:00.0	2009-01-23 09:04:00.0	0 days
105816	DEV300m61	2009-10-12 09:05:00.0	2009-10-12 09:06:00.0	0 days
105815	DEV300m61	2009-10-12 08:27:00.0	2009-10-12 08:28:00.0	0 days
81912	680m230	2007-09-24 19:58:00.0	2007-09-24 19:59:00.0	0 days
33287	current	2004-08-22 23:53:00.0	2004-08-26 19:02:00.0	3 days
54440	OOO 2.0 Beta2	2005-09-11 03:33:00.0	2005-10-04 09:57:00.0	23 days
104166	DEV300m54	2009-08-11 16:34:00.0	2009-08-11 16:35:00.0	0 days
