BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
42681	680m77	2005-02-13 15:05:00.0	2005-02-13 15:06:00.0	0 days
42682	680m77	2005-02-13 15:36:00.0	2005-02-13 15:36:00.0	0 days
42682	680m77	2005-02-13 15:36:00.0	2005-03-08 11:16:00.0	22 days
76511	current	2007-04-19 12:43:00.0	2007-04-19 12:56:00.0	0 days
54692	680m130	2005-09-16 12:25:00.0	2005-09-16 12:27:00.0	0 days
54692	680m130	2005-09-16 12:25:00.0	2005-09-21 13:23:00.0	5 days
54692	680m130	2005-09-16 12:25:00.0	2005-11-03 15:16:00.0	48 days
108609	DEV300m70	2010-01-23 17:18:00.0	2010-01-23 17:19:00.0	0 days
28449	680m34	2004-04-28 08:20:00.0	2004-05-04 14:27:00.0	6 days
2456	641	2001-12-06 07:01:00.0	2001-12-06 07:04:00.0	0 days
59882	current	2005-12-29 22:29:00.0	2005-12-29 22:31:00.0	0 days
18727	OOo 1.1 RC3	2003-08-27 12:42:00.0	2003-08-28 10:09:00.0	0 days
84497	680m237	2007-12-12 15:37:00.0	2007-12-12 15:38:00.0	0 days
84497	680m237	2007-12-12 15:37:00.0	2008-09-22 22:58:00.0	285 days
84497	680m237	2007-12-12 15:37:00.0	2009-05-14 22:56:00.0	519 days
84497	680m237	2007-12-12 15:37:00.0	2009-05-18 21:19:00.0	523 days
79358	680m218	2007-07-08 09:07:00.0	2007-07-08 09:09:00.0	0 days
49856	current	2005-05-25 14:25:00.0	2005-05-28 17:56:00.0	3 days
21906	680	2003-10-30 11:44:00.0	2003-10-30 11:44:00.0	0 days
21906	680	2003-10-30 11:44:00.0	2003-10-30 11:54:00.0	0 days
21906	680	2003-10-30 11:44:00.0	2003-10-30 12:30:00.0	0 days
21906	680	2003-10-30 11:44:00.0	2003-10-30 13:10:00.0	0 days
21906	680	2003-10-30 11:44:00.0	2003-11-01 10:51:00.0	1 days
21906	680	2003-10-30 11:44:00.0	2003-11-02 02:21:00.0	2 days
21906	680	2003-10-30 11:44:00.0	2003-11-02 02:35:00.0	2 days
21906	680	2003-10-30 11:44:00.0	2003-11-02 11:12:00.0	2 days
21906	680	2003-10-30 11:44:00.0	2003-11-03 23:37:00.0	4 days
21906	680	2003-10-30 11:44:00.0	2003-11-03 23:48:00.0	4 days
21906	680	2003-10-30 11:44:00.0	2003-11-04 00:12:00.0	4 days
